52.00	13.08	0.1334	0.00369	2.139	37.24
52.10	13.23	0.1335	0.00370	2.143	37.17
52.20	13.01	0.1336	0.00373	2.149	37.54
52.30	13.12	0.1346	0.00389	2.223	39.02
52.40	14.20	0.1377	0.00441	2.481	43.37
52.50	18.03	0.1439	0.00528	2.908	49.30
52.60	21.50	0.1466	0.00562	3.095	50.93
52.70	22.69	0.1502	0.00610	3.272	54.36
52.80	24.43	0.1530	0.00643	3.383	56.17
52.90	26.99	0.1553	0.00671	3.498	57.58
53.00	24.52	0.1556	0.00674	3.454	58.15
53.10	24.65	0.1556	0.00675	3.461	58.22
53.20	24.46	0.1557	0.00675	3.456	58.26
53.30	24.44	0.1556	0.00675	3.454	58.21
53.40	24.31	0.1556	0.00674	3.450	58.20
